year,race,driver,team,fastest_lap,avg_lap,pitstops,track_affinity,team_strength,momentum,start_position,air_temp,humidity,rain,home_race,position
2023,Austrian Grand Prix,STR,Aston Martin,68.463,70.076105,0,0.1,0.8,0.09999999000000101,6.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,9.0
2023,Austrian Grand Prix,SAR,Williams,69.611,70.782716,0,0.1,0.5,0.09999999000000101,18.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,13.0
2023,Austrian Grand Prix,MAG,Haas F1 Team,70.176,70.855433,0,0.1,0.5,0.09999999000000101,19.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,18.0
2023,Austrian Grand Prix,DEV,AlphaTauri,69.852,70.818625,0,0.1,0.4,0.09999999000000101,20.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,17.0
2023,Austrian Grand Prix,TSU,AlphaTauri,69.62,70.67038,0,0.1,0.4,0.09999999000000101,16.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,19.0
2023,Austrian Grand Prix,ALB,Williams,69.56,70.60161,0,0.1,0.5,0.09999999000000101,10.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,11.0
2023,Austrian Grand Prix,ZHO,Alfa Romeo,69.786,70.7373,0,0.1,0.4,0.09999999000000101,17.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,12.0
2023,Austrian Grand Prix,HUL,Haas F1 Team,71.066,71.2682,0,0.1,0.5,0.09999999000000101,8.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,20.0
2023,Austrian Grand Prix,OCO,Alpine,69.797,70.743813,0,0.1,0.7,0.09999999000000101,12.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,14.0
2023,Austrian Grand Prix,NOR,McLaren,68.739,70.160593,0,0.1,0.75,0.09999999000000101,4.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,4.0
2023,Austrian Grand Prix,HAM,Mercedes,69.16,70.265222,0,0.1,0.9,0.2727271983471277,5.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,8.0
2023,Austrian Grand Prix,SAI,Ferrari,68.88,69.908857,0,0.1,0.85,0.11111109876543349,3.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,6.0
2023,Austrian Grand Prix,RUS,Mercedes,69.283,70.38177,0,0.1,0.9,0.29999991000002696,11.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,7.0
2023,Austrian Grand Prix,BOT,Alfa Romeo,69.94,70.57234,0,0.1,0.4,0.09999999000000101,14.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,15.0
2023,Austrian Grand Prix,PIA,McLaren,69.862,70.783094,0,0.1,0.75,0.09999999000000101,13.0,22.398039215686275,52.04575163398693,0.0196078431372549,0,16.0
2023,British Grand Prix,VER,Red Bull Racing,90.275,92.063644,0,0.1,0.5,0.599999640000216,1.0,21.473509933774835,56.18543046357616,0.0,0,1.0
2023,British Grand Prix,GAS,Alpine,91.539,93.310444,0,0.1,0.7,0.09999999000000101,10.0,21.473509933774835,56.18543046357616,0.0,0,18.0
2023,British Grand Prix,PER,Red Bull Racing,90.914,92.731813,0,0.1,0.5,0.09999999000000101,15.0,21.473509933774835,56.18543046357616,0.0,0,6.0
2023,British Grand Prix,ALO,Aston Martin,91.338,92.967181,0,0.1,0.8,0.21428566836735677,9.0,21.473509933774835,56.18543046357616,0.0,0,7.0
2023,British Grand Prix,LEC,Ferrari,91.255,92.805295,0,0.1,0.85,0.16666663888889352,4.0,21.473509933774835,56.18543046357616,0.0,0,9.0
2023,British Grand Prix,STR,Aston Martin,91.508,93.270045,0,0.1,0.8,0.09999999000000101,12.0,21.473509933774835,56.18543046357616,0.0,0,14.0
2023,British Grand Prix,SAR,Williams,91.699,93.318139,0,0.1,0.5,0.09999999000000101,14.0,21.473509933774835,56.18543046357616,0.0,0,11.0
2023,British Grand Prix,MAG,Haas F1 Team,93.356,94.3378,0,0.1,0.5,0.09999999000000101,19.0,21.473509933774835,56.18543046357616,0.0,0,19.0
2023,British Grand Prix,DEV,AlphaTauri,92.353,93.561372,0,0.1,0.4,0.09999999000000101,18.0,21.473509933774835,56.18543046357616,0.0,0,17.0
2023,British Grand Prix,TSU,AlphaTauri,92.084,93.41972,0,0.1,0.4,0.09999999000000101,16.0,21.473509933774835,56.18543046357616,0.0,0,16.0
2023,British Grand Prix,ALB,Williams,91.273,93.064931,0,0.1,0.5,0.09999999000000101,8.0,21.473509933774835,56.18543046357616,0.0,0,8.0
2023,British Grand Prix,ZHO,Alfa Romeo,91.769,93.482116,0,0.1,0.4,0.09999999000000101,17.0,21.473509933774835,56.18543046357616,0.0,0,15.0
2023,British Grand Prix,HUL,Haas F1 Team,91.776,93.340744,0,0.1,0.5,0.09999999000000101,11.0,21.473509933774835,56.18543046357616,0.0,0,13.0
2023,British Grand Prix,OCO,Alpine,93.846,94.229375,0,0.1,0.7,0.09999999000000101,13.0,21.473509933774835,56.18543046357616,0.0,0,20.0
2023,British Grand Prix,NOR,McLaren,90.543,92.442434,0,0.1,0.75,0.09999999000000101,2.0,21.473509933774835,56.18543046357616,0.0,0,2.0
2023,British Grand Prix,HAM,Mercedes,90.545,92.634244,0,0.1,0.9,0.2727271983471277,7.0,21.473509933774835,56.18543046357616,0.0,0,3.0
2023,British Grand Prix,SAI,Ferrari,91.366,92.815767,0,0.1,0.85,0.11111109876543349,5.0,21.473509933774835,56.18543046357616,0.0,0,10.0
2023,British Grand Prix,RUS,Mercedes,91.124,92.567813,0,0.1,0.9,0.29999991000002696,6.0,21.473509933774835,56.18543046357616,0.0,0,5.0
2023,British Grand Prix,BOT,Alfa Romeo,91.852,93.484279,0,0.1,0.4,0.09999999000000101,20.0,21.473509933774835,56.18543046357616,0.0,0,12.0
2023,British Grand Prix,PIA,McLaren,90.85,92.424279,0,0.1,0.75,0.09999999000000101,3.0,21.473509933774835,56.18543046357616,0.0,0,4.0
2023,Hungarian Grand Prix,VER,Red Bull Racing,80.504,83.425092,0,0.1,0.5,0.599999640000216,2.0,28.808536585365857,32.80487804878049,0.0,0,1.0
2023,Hungarian Grand Prix,NOR,McLaren,82.178,83.952969,0,0.1,0.75,0.09999999000000101,3.0,28.808536585365857,32.80487804878049,0.0,0,2.0
2023,Hungarian Grand Prix,PER,Red Bull Racing,82.295,83.809532,0,0.1,0.5,0.09999999000000101,9.0,28.808536585365857,32.80487804878049,0.0,0,3.0
2023,Hungarian Grand Prix,HAM,Mercedes,81.601,83.938446,0,0.1,0.9,0.2727271983471277,1.0,28.808536585365857,32.80487804878049,0.0,0,4.0
2023,Hungarian Grand Prix,PIA,McLaren,82.736,84.360323,0,0.1,0.75,0.09999999000000101,4.0,28.808536585365857,32.80487804878049,0.0,0,5.0
2023,Hungarian Grand Prix,RUS,Mercedes,82.158,84.162645,0,0.1,0.9,0.29999991000002696,18.0,28.808536585365857,32.80487804878049,0.0,0,6.0
2023,Hungarian Grand Prix,LEC,Ferrari,82.469,84.271046,0,0.1,0.85,0.16666663888889352,6.0,28.808536585365857,32.80487804878049,0.0,0,7.0
2023,Hungarian Grand Prix,SAI,Ferrari,82.584,84.331619,0,0.1,0.85,0.11111109876543349,11.0,28.808536585365857,32.80487804878049,0.0,0,8.0
2023,Hungarian Grand Prix,ALO,Aston Martin,82.745,84.316887,0,0.1,0.8,0.21428566836735677,8.0,28.808536585365857,32.80487804878049,0.0,0,9.0
2023,Hungarian Grand Prix,STR,Aston Martin,83.425,84.562448,0,0.1,0.8,0.09999999000000101,14.0,28.808536585365857,32.80487804878049,0.0,0,10.0
2023,Hungarian Grand Prix,ALB,Williams,84.051,84.864716,0,0.1,0.5,0.09999999000000101,16.0,28.808536585365857,32.80487804878049,0.0,0,11.0
2023,Hungarian Grand Prix,BOT,Alfa Romeo,83.651,84.821457,0,0.1,0.4,0.09999999000000101,7.0,28.808536585365857,32.80487804878049,0.0,0,12.0
2023,Hungarian Grand Prix,RIC,AlphaTauri,83.934,84.647788,0,0.1,0.4,0.09999999000000101,13.0,28.808536585365857,32.80487804878049,0.0,0,13.0
2023,Hungarian Grand Prix,HUL,Haas F1 Team,83.573,85.144166,0,0.1,0.5,0.09999999000000101,10.0,28.808536585365857,32.80487804878049,0.0,0,14.0
2023,Hungarian Grand Prix,TSU,AlphaTauri,83.269,85.120724,0,0.1,0.4,0.09999999000000101,17.0,28.808536585365857,32.80487804878049,0.0,0,15.0
2023,Hungarian Grand Prix,ZHO,Alfa Romeo,83.743,85.092785,0,0.1,0.4,0.09999999000000101,5.0,28.808536585365857,32.80487804878049,0.0,0,16.0
2023,Hungarian Grand Prix,MAG,Haas F1 Team,83.864,85.13639,0,0.1,0.5,0.09999999000000101,19.0,28.808536585365857,32.80487804878049,0.0,0,17.0
2023,Hungarian Grand Prix,SAR,Williams,83.496,84.956416,0,0.1,0.5,0.09999999000000101,20.0,28.808536585365857,32.80487804878049,0.0,0,18.0
2023,Belgian Grand Prix,VER,Red Bull Racing,108.922,111.338861,0,0.1,0.5,0.599999640000216,6.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,1.0
2023,Belgian Grand Prix,PER,Red Bull Racing,110.308,111.903837,0,0.1,0.5,0.09999999000000101,2.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,2.0
2023,Belgian Grand Prix,LEC,Ferrari,110.436,112.195945,0,0.1,0.85,0.16666663888889352,1.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,3.0
2023,Belgian Grand Prix,HAM,Mercedes,107.305,112.015764,0,0.1,0.9,0.2727271983471277,3.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,4.0
2023,Belgian Grand Prix,ALO,Aston Martin,110.938,112.463888,0,0.1,0.8,0.21428566836735677,9.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,5.0
2023,Belgian Grand Prix,RUS,Mercedes,110.603,112.568636,0,0.1,0.9,0.29999991000002696,8.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,6.0
2023,Belgian Grand Prix,NOR,McLaren,111.682,112.727794,0,0.1,0.75,0.09999999000000101,7.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,7.0
2023,Belgian Grand Prix,OCO,Alpine,110.439,112.395733,0,0.1,0.7,0.09999999000000101,14.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,8.0
2023,Belgian Grand Prix,STR,Aston Martin,111.297,112.771741,0,0.1,0.8,0.09999999000000101,10.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,9.0
2023,Belgian Grand Prix,TSU,AlphaTauri,111.394,112.878212,0,0.1,0.4,0.09999999000000101,11.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,10.0
2023,Belgian Grand Prix,GAS,Alpine,110.911,112.853766,0,0.1,0.7,0.09999999000000101,12.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,11.0
2023,Belgian Grand Prix,BOT,Alfa Romeo,110.515,112.718241,0,0.1,0.4,0.09999999000000101,13.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,12.0
2023,Belgian Grand Prix,ZHO,Alfa Romeo,110.188,112.727259,0,0.1,0.4,0.09999999000000101,17.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,13.0
2023,Belgian Grand Prix,ALB,Williams,109.841,112.601928,0,0.1,0.5,0.09999999000000101,15.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,14.0
2023,Belgian Grand Prix,MAG,Haas F1 Team,110.993,113.349967,0,0.1,0.5,0.09999999000000101,16.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,15.0
2023,Belgian Grand Prix,RIC,AlphaTauri,110.994,112.988322,0,0.1,0.4,0.09999999000000101,19.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,16.0
2023,Belgian Grand Prix,SAR,Williams,110.236,112.397347,0,0.1,0.5,0.09999999000000101,18.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,17.0
2023,Belgian Grand Prix,HUL,Haas F1 Team,109.907,113.162692,0,0.1,0.5,0.09999999000000101,20.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,18.0
2023,Belgian Grand Prix,SAI,Ferrari,113.138,113.999,0,0.1,0.85,0.11111109876543349,4.0,17.873333333333335,61.92666666666667,0.07333333333333333,0,19.0
2023,Dutch Grand Prix,VER,Red Bull Racing,73.889,75.406097,0,0.1,0.5,0.599999640000216,1.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,1.0
2023,Dutch Grand Prix,GAS,Alpine,74.441,75.818564,0,0.1,0.7,0.09999999000000101,12.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,3.0
2023,Dutch Grand Prix,PER,Red Bull Racing,74.231,75.6251,0,0.1,0.5,0.09999999000000101,7.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,4.0
2023,Dutch Grand Prix,ALO,Aston Martin,73.837,75.668243,0,0.1,0.8,0.21428566836735677,5.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,2.0
2023,Dutch Grand Prix,LEC,Ferrari,77.277,77.81435,0,0.1,0.85,0.16666663888889352,9.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,19.0
2023,Dutch Grand Prix,STR,Aston Martin,75.171,76.58735,0,0.1,0.8,0.09999999000000101,11.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,11.0
2023,Dutch Grand Prix,SAR,Williams,77.399,77.970333,0,0.1,0.5,0.09999999000000101,10.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,20.0
2023,Dutch Grand Prix,MAG,Haas F1 Team,75.489,76.9192,0,0.1,0.5,0.09999999000000101,0.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,16.0
2023,Dutch Grand Prix,TSU,AlphaTauri,76.253,76.98325,0,0.1,0.4,0.09999999000000101,17.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,15.0
2023,Dutch Grand Prix,ALB,Williams,74.468,76.121095,0,0.1,0.5,0.09999999000000101,4.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,8.0
2023,Dutch Grand Prix,ZHO,Alfa Romeo,75.417,76.680025,0,0.1,0.4,0.09999999000000101,15.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,18.0
2023,Dutch Grand Prix,HUL,Haas F1 Team,74.472,76.683487,0,0.1,0.5,0.09999999000000101,14.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,12.0
2023,Dutch Grand Prix,OCO,Alpine,74.57,76.196975,0,0.1,0.7,0.09999999000000101,16.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,10.0
2023,Dutch Grand Prix,NOR,McLaren,74.39,76.129871,0,0.1,0.75,0.09999999000000101,2.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,7.0
2023,Dutch Grand Prix,LAW,AlphaTauri,74.82,77.027871,0,0.1,0.4,0.09999999000000101,19.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,13.0
2023,Dutch Grand Prix,HAM,Mercedes,73.904,76.123525,0,0.1,0.9,0.2727271983471277,13.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,6.0
2023,Dutch Grand Prix,SAI,Ferrari,74.934,75.980425,0,0.1,0.85,0.11111109876543349,6.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,5.0
2023,Dutch Grand Prix,RUS,Mercedes,75.124,76.562261,0,0.1,0.9,0.29999991000002696,3.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,17.0
2023,Dutch Grand Prix,BOT,Alfa Romeo,74.698,76.994725,0,0.1,0.4,0.09999999000000101,18.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,14.0
2023,Dutch Grand Prix,PIA,McLaren,74.299,76.11025,0,0.1,0.75,0.09999999000000101,8.0,16.791866028708135,70.77511961722487,0.22966507177033493,0,9.0
2023,Italian Grand Prix,VER,Red Bull Racing,85.24,86.30966,0,0.1,0.5,0.599999640000216,2.0,29.330128205128204,42.32051282051282,0.0,0,1.0
2023,Italian Grand Prix,GAS,Alpine,85.758,87.060755,0,0.1,0.7,0.09999999000000101,17.0,29.330128205128204,42.32051282051282,0.0,0,15.0
2023,Italian Grand Prix,PER,Red Bull Racing,85.522,86.43958,0,0.1,0.5,0.09999999000000101,5.0,29.330128205128204,42.32051282051282,0.0,0,2.0
2023,Italian Grand Prix,ALO,Aston Martin,86.105,86.967666,0,0.1,0.8,0.21428566836735677,10.0,29.330128205128204,42.32051282051282,0.0,0,9.0
2023,Italian Grand Prix,LEC,Ferrari,85.58,86.439244,0,0.1,0.85,0.16666663888889352,3.0,29.330128205128204,42.32051282051282,0.0,0,4.0
2023,Italian Grand Prix,STR,Aston Martin,86.617,87.56413,0,0.1,0.8,0.09999999000000101,20.0,29.330128205128204,42.32051282051282,0.0,0,16.0
2023,Italian Grand Prix,SAR,Williams,86.84,87.476148,0,0.1,0.5,0.09999999000000101,15.0,29.330128205128204,42.32051282051282,0.0,0,13.0
2023,Italian Grand Prix,MAG,Haas F1 Team,86.278,87.446955,0,0.1,0.5,0.09999999000000101,19.0,29.330128205128204,42.32051282051282,0.0,0,18.0
2023,Italian Grand Prix,ALB,Williams,86.389,87.068224,0,0.1,0.5,0.09999999000000101,6.0,29.330128205128204,42.32051282051282,0.0,0,7.0
2023,Italian Grand Prix,ZHO,Alfa Romeo,85.983,87.094977,0,0.1,0.4,0.09999999000000101,16.0,29.330128205128204,42.32051282051282,0.0,0,14.0
2023,Italian Grand Prix,HUL,Haas F1 Team,85.894,87.319266,0,0.1,0.5,0.09999999000000101,13.0,29.330128205128204,42.32051282051282,0.0,0,17.0
2023,Italian Grand Prix,OCO,Alpine,86.963,87.766885,0,0.1,0.7,0.09999999000000101,18.0,29.330128205128204,42.32051282051282,0.0,0,19.0
2023,Italian Grand Prix,NOR,McLaren,86.144,87.023958,0,0.1,0.75,0.09999999000000101,9.0,29.330128205128204,42.32051282051282,0.0,0,8.0
2023,Italian Grand Prix,LAW,AlphaTauri,85.842,86.957466,0,0.1,0.4,0.09999999000000101,12.0,29.330128205128204,42.32051282051282,0.0,0,11.0
2023,Italian Grand Prix,HAM,Mercedes,85.582,86.825104,0,0.1,0.9,0.2727271983471277,8.0,29.330128205128204,42.32051282051282,0.0,0,6.0
2023,Italian Grand Prix,SAI,Ferrari,85.501,86.401265,0,0.1,0.85,0.11111109876543349,1.0,29.330128205128204,42.32051282051282,0.0,0,3.0
2023,Italian Grand Prix,RUS,Mercedes,85.847,86.570938,0,0.1,0.9,0.29999991000002696,4.0,29.330128205128204,42.32051282051282,0.0,0,5.0
2023,Italian Grand Prix,BOT,Alfa Romeo,85.988,87.317553,0,0.1,0.4,0.09999999000000101,14.0,29.330128205128204,42.32051282051282,0.0,0,10.0
2023,Italian Grand Prix,PIA,McLaren,85.072,86.874456,0,0.1,0.75,0.09999999000000101,7.0,29.330128205128204,42.32051282051282,0.0,0,12.0
2023,Singapore Grand Prix,VER,Red Bull Racing,96.575,99.585961,0,0.1,0.5,0.599999640000216,11.0,29.844318181818185,72.0284090909091,0.0,0,5.0
2023,Singapore Grand Prix,GAS,Alpine,98.277,100.39032,0,0.1,0.7,0.09999999000000101,12.0,29.844318181818185,72.0284090909091,0.0,0,6.0
2023,Singapore Grand Prix,PER,Red Bull Racing,97.108,100.08584,0,0.1,0.5,0.09999999000000101,13.0,29.844318181818185,72.0284090909091,0.0,0,8.0
2023,Singapore Grand Prix,ALO,Aston Martin,96.456,100.03438,0,0.1,0.8,0.21428566836735677,7.0,29.844318181818185,72.0284090909091,0.0,0,15.0
2023,Singapore Grand Prix,LEC,Ferrari,98.275,99.885481,0,0.1,0.85,0.16666663888889352,3.0,29.844318181818185,72.0284090909091,0.0,0,4.0
2023,Singapore Grand Prix,SAR,Williams,98.531,100.113296,0,0.1,0.5,0.09999999000000101,18.0,29.844318181818185,72.0284090909091,0.0,0,14.0
2023,Singapore Grand Prix,MAG,Haas F1 Team,98.107,100.36245,0,0.1,0.5,0.09999999000000101,6.0,29.844318181818185,72.0284090909091,0.0,0,10.0
2023,Singapore Grand Prix,ALB,Williams,97.342,100.355903,0,0.1,0.5,0.09999999000000101,14.0,29.844318181818185,72.0284090909091,0.0,0,11.0
2023,Singapore Grand Prix,ZHO,Alfa Romeo,99.316,100.796425,0,0.1,0.4,0.09999999000000101,19.0,29.844318181818185,72.0284090909091,0.0,0,12.0
2023,Singapore Grand Prix,HUL,Haas F1 Team,99.923,100.965875,0,0.1,0.5,0.09999999000000101,9.0,29.844318181818185,72.0284090909091,0.0,0,13.0
2023,Singapore Grand Prix,OCO,Alpine,99.93,100.653742,0,0.1,0.7,0.09999999000000101,8.0,29.844318181818185,72.0284090909091,0.0,0,18.0
2023,Singapore Grand Prix,NOR,McLaren,98.046,99.6124,0,0.1,0.75,0.09999999000000101,4.0,29.844318181818185,72.0284090909091,0.0,0,2.0
2023,Singapore Grand Prix,LAW,AlphaTauri,99.028,100.873584,0,0.1,0.4,0.09999999000000101,10.0,29.844318181818185,72.0284090909091,0.0,0,9.0
2023,Singapore Grand Prix,HAM,Mercedes,95.867,99.168716,0,0.1,0.9,0.2727271983471277,5.0,29.844318181818185,72.0284090909091,0.0,0,3.0
2023,Singapore Grand Prix,SAI,Ferrari,97.666,99.607339,0,0.1,0.85,0.11111109876543349,1.0,29.844318181818185,72.0284090909091,0.0,0,1.0
2023,Singapore Grand Prix,RUS,Mercedes,96.273,99.374781,0,0.1,0.9,0.29999991000002696,2.0,29.844318181818185,72.0284090909091,0.0,0,16.0
2023,Singapore Grand Prix,BOT,Alfa Romeo,98.075,100.855625,0,0.1,0.4,0.09999999000000101,16.0,29.844318181818185,72.0284090909091,0.0,0,17.0
2023,Singapore Grand Prix,PIA,McLaren,98.492,100.401365,0,0.1,0.75,0.09999999000000101,17.0,29.844318181818185,72.0284090909091,0.0,0,7.0
2023,Japanese Grand Prix,VER,Red Bull Racing,94.183,97.284444,0,0.1,0.5,0.599999640000216,1.0,27.28860759493671,42.31645569620253,0.0,0,1.0
2023,Japanese Grand Prix,NOR,McLaren,95.247,97.593777,0,0.1,0.75,0.09999999000000101,3.0,27.28860759493671,42.31645569620253,0.0,0,2.0
2023,Japanese Grand Prix,PIA,McLaren,96.328,98.165478,0,0.1,0.75,0.09999999000000101,2.0,27.28860759493671,42.31645569620253,0.0,0,3.0
2023,Japanese Grand Prix,LEC,Ferrari,96.362,98.186863,0,0.1,0.85,0.16666663888889352,4.0,27.28860759493671,42.31645569620253,0.0,0,4.0
2023,Japanese Grand Prix,HAM,Mercedes,95.611,98.198113,0,0.1,0.9,0.2727271983471277,7.0,27.28860759493671,42.31645569620253,0.0,0,5.0
2023,Japanese Grand Prix,SAI,Ferrari,96.187,98.302795,0,0.1,0.85,0.11111109876543349,6.0,27.28860759493671,42.31645569620253,0.0,0,6.0
2023,Japanese Grand Prix,RUS,Mercedes,97.653,98.880413,0,0.1,0.9,0.29999991000002696,8.0,27.28860759493671,42.31645569620253,0.0,0,7.0
2023,Japanese Grand Prix,ALO,Aston Martin,97.203,98.59655,0,0.1,0.8,0.21428566836735677,10.0,27.28860759493671,42.31645569620253,0.0,0,8.0
2023,Japanese Grand Prix,OCO,Alpine,97.398,99.039707,0,0.1,0.7,0.09999999000000101,14.0,27.28860759493671,42.31645569620253,0.0,0,9.0
2023,Japanese Grand Prix,GAS,Alpine,96.371,98.601097,0,0.1,0.7,0.09999999000000101,12.0,27.28860759493671,42.31645569620253,0.0,0,10.0
2023,Japanese Grand Prix,LAW,AlphaTauri,98.267,99.127307,0,0.1,0.4,0.09999999000000101,11.0,27.28860759493671,42.31645569620253,0.0,0,11.0
2023,Japanese Grand Prix,TSU,AlphaTauri,97.768,99.231625,0,0.1,0.4,0.09999999000000101,9.0,27.28860759493671,42.31645569620253,0.0,0,12.0
2023,Japanese Grand Prix,ZHO,Alfa Romeo,97.791,99.098289,0,0.1,0.4,0.09999999000000101,19.0,27.28860759493671,42.31645569620253,0.0,0,13.0
2023,Japanese Grand Prix,HUL,Haas F1 Team,97.25,98.757487,0,0.1,0.5,0.09999999000000101,18.0,27.28860759493671,42.31645569620253,0.0,0,14.0
2023,Japanese Grand Prix,MAG,Haas F1 Team,97.842,99.188875,0,0.1,0.5,0.09999999000000101,15.0,27.28860759493671,42.31645569620253,0.0,0,15.0
2023,Japanese Grand Prix,ALB,Williams,99.185,100.079307,0,0.1,0.5,0.09999999000000101,13.0,27.28860759493671,42.31645569620253,0.0,0,16.0
2023,Japanese Grand Prix,SAR,Williams,98.848,100.274444,0,0.1,0.5,0.09999999000000101,20.0,27.28860759493671,42.31645569620253,0.0,0,17.0
2023,Japanese Grand Prix,STR,Aston Martin,99.05,99.975307,0,0.1,0.8,0.09999999000000101,17.0,27.28860759493671,42.31645569620253,0.0,0,18.0
2023,Japanese Grand Prix,PER,Red Bull Racing,99.704,100.298666,0,0.1,0.5,0.09999999000000101,5.0,27.28860759493671,42.31645569620253,0.0,0,19.0
2023,Qatar Grand Prix,VER,Red Bull Racing,84.319,87.172065,0,0.1,0.5,0.599999640000216,1.0,31.46289308176101,73.15723270440252,0.0,0,1.0
2023,Qatar Grand Prix,PIA,McLaren,84.921,87.079177,0,0.1,0.75,0.09999999000000101,6.0,31.46289308176101,73.15723270440252,0.0,0,2.0
2023,Qatar Grand Prix,NOR,McLaren,84.842,87.035704,0,0.1,0.75,0.09999999000000101,10.0,31.46289308176101,73.15723270440252,0.0,0,3.0
2023,Qatar Grand Prix,RUS,Mercedes,85.77,87.481441,0,0.1,0.9,0.29999991000002696,2.0,31.46289308176101,73.15723270440252,0.0,0,4.0
2023,Qatar Grand Prix,LEC,Ferrari,84.992,87.68375,0,0.1,0.85,0.16666663888889352,5.0,31.46289308176101,73.15723270440252,0.0,0,5.0
2023,Qatar Grand Prix,ALO,Aston Martin,86.045,87.795931,0,0.1,0.8,0.21428566836735677,4.0,31.46289308176101,73.15723270440252,0.0,0,6.0
2023,Qatar Grand Prix,OCO,Alpine,86.45,87.991333,0,0.1,0.7,0.09999999000000101,8.0,31.46289308176101,73.15723270440252,0.0,0,7.0
2023,Qatar Grand Prix,BOT,Alfa Romeo,86.652,87.732606,0,0.1,0.4,0.09999999000000101,9.0,31.46289308176101,73.15723270440252,0.0,0,8.0
2023,Qatar Grand Prix,ZHO,Alfa Romeo,86.323,87.852459,0,0.1,0.4,0.09999999000000101,19.0,31.46289308176101,73.15723270440252,0.0,0,9.0
2023,Qatar Grand Prix,PER,Red Bull Racing,86.22,87.702894,0,0.1,0.5,0.09999999000000101,20.0,31.46289308176101,73.15723270440252,0.0,0,10.0
2023,Qatar Grand Prix,STR,Aston Martin,86.352,87.9275,0,0.1,0.8,0.09999999000000101,16.0,31.46289308176101,73.15723270440252,0.0,0,11.0
2023,Qatar Grand Prix,GAS,Alpine,85.793,87.901425,0,0.1,0.7,0.09999999000000101,7.0,31.46289308176101,73.15723270440252,0.0,0,12.0
2023,Qatar Grand Prix,ALB,Williams,86.666,87.980026,0,0.1,0.5,0.09999999000000101,13.0,31.46289308176101,73.15723270440252,0.0,0,13.0
2023,Qatar Grand Prix,MAG,Haas F1 Team,87.067,88.127406,0,0.1,0.5,0.09999999000000101,18.0,31.46289308176101,73.15723270440252,0.0,0,14.0
2023,Qatar Grand Prix,TSU,AlphaTauri,87.174,88.623461,0,0.1,0.4,0.09999999000000101,11.0,31.46289308176101,73.15723270440252,0.0,0,15.0
2023,Qatar Grand Prix,HUL,Haas F1 Team,86.444,88.18227,0,0.1,0.5,0.09999999000000101,14.0,31.46289308176101,73.15723270440252,0.0,0,16.0
2023,Qatar Grand Prix,LAW,AlphaTauri,87.113,88.633275,0,0.1,0.4,0.09999999000000101,17.0,31.46289308176101,73.15723270440252,0.0,0,17.0
2023,Qatar Grand Prix,SAR,Williams,87.983,89.09213,0,0.1,0.5,0.09999999000000101,15.0,31.46289308176101,73.15723270440252,0.0,0,18.0
